action,venue,primary_type,website,reason
keep,"Ireland's 32",bar,"","alcohol-positive type/name"
keep,"Isa Restaurant",french_restaurant,"http://www.isarestaurant.com/","alcohol-positive type/name"
keep,"Izzy's Steaks & Chops",steak_house,"https://www.izzyssanfrancisco.com/","alcohol-positive type/name"
keep,"Jake's Steaks",american_restaurant,"https://www.jakessteaks.net/jake-s-steaks-buchanan-st-11667","alcohol-positive type/name"
keep,"Jaxson",bar,"","alcohol-positive type/name"
keep,"Jazz Room",bar,"","alcohol-positive type/name"
keep,"Jijime",restaurant,"http://www.jijime.com/","live site — crowdsource stub"
keep,"Jin Pot Shabu House",japanese_restaurant,"https://www.jinpotshabu.com/","live site — crowdsource stub"
keep,"JouJou",american_restaurant,"https://joujousf.com/","live site — crowdsource stub"
keep,"Kaiju Eats Ramen & Izakaya",japanese_restaurant,"https://www.kaijueatsramenizakaya.com/","alcohol-positive type/name"
keep,"KAIYŌ Rooftop",bar,"http://www.kaiyosf.com/","alcohol-positive type/name"
keep,"Karl's Beacon",bar,"http://www.karlsbeacon.com/","alcohol-positive type/name"
keep,"Katsuo + Kombu",japanese_restaurant,"https://www.instagram.com/katsuo_and_kombu/?locale=ja-JP&hl=en","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Kazoku Sushi",sushi_restaurant,"https://sfkazoku.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"KEN",japanese_restaurant,"http://www.ken-sf.com/","live site — crowdsource stub"
keep,"Key Klub",american_restaurant,"https://keyklubsf.com/","alcohol-positive type/name"
keep,"Kiitos Cocktail Lounge and Sports Bar",bar,"https://www.kiitos-sf.com/","alcohol-positive type/name"
keep,"Kilowatt Bar",bar,"http://kilowattbar.com/","alcohol-positive type/name"
keep,"Kio Ramen",japanese_restaurant,"http://www.kioramen.com/","live site — crowdsource stub"
keep,"Kippu",sushi_restaurant,"http://www.kippusushi.com/","live site — crowdsource stub"
keep,"Kirimachi Ramen",ramen_restaurant,"https://kirimachi.square.site/","live site — crowdsource stub"
keep,"Kitava",restaurant,"https://www.kitava.com/","live site — crowdsource stub"
keep,"Komaaj",persian_restaurant,"https://komaaj.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Kona's",cocktail_bar,"http://www.konastreetmarket.com/","alcohol-positive type/name"
keep,"Koo Japanese Restaurant",sushi_restaurant,"http://www.sushikoo.com/","live site — crowdsource stub"
keep,"Kozy Kar",bar,"http://www.kozykar.com/","alcohol-positive type/name"
keep,"Krispy Krunchy Chicken",chicken_restaurant,"https://www.krispykrunchy.com/","live site — crowdsource stub"
keep,"Kui Shin Bo",japanese_restaurant,"https://order.online/business/kui-shin-bo-96827","live site — crowdsource stub"
keep,"Kuma Sushi + Sake",sushi_restaurant,"http://www.kumasf.com/","alcohol-positive type/name"
keep,"Kushi Tsuru",japanese_restaurant,"http://www.kushitsuru.com/","live site — crowdsource stub"
keep,"La Cigale",restaurant,"https://la-cigale-sf.com/","live site — crowdsource stub"
keep,"La Flor De Izote",restaurant,"https://laflordeizoteca.com/","live site — crowdsource stub"
keep,"La Laguna",mexican_restaurant,"https://smorefood.com/order-online/la-laguna-san-francisco-94124-cu2lhd16?utm_source=gmb&utm_medium=website","live site — crowdsource stub"
keep,"Lapisara Eatery",brunch_restaurant,"http://www.lapisaraeatery.com/","live site — crowdsource stub"
keep,"L'Ardoise Bistro",bistro,"http://www.lardoisesf.com/","live site — crowdsource stub"
keep,"La Rocca's Corner",bar,"","alcohol-positive type/name"
keep,"La Société Bar & Café",french_restaurant,"https://www.lasocietecafe.com/","alcohol-positive type/name"
keep,"Last Call Bar",bar,"https://www.lastcallbarsf.com/home","alcohol-positive type/name"
keep,"Last Rites",bar,"https://www.lastritesbar.com/","alcohol-positive type/name"
keep,"Latin American Club",bar,"","alcohol-positive type/name"
keep,"Laureate Bar & Lounge",bar,"https://www.jdvhotels.com/hotels/california/san-francisco/the-laurel-inn/laureate-bar-and-lounge","alcohol-positive type/name"
keep,"Lavash",persian_restaurant,"http://www.lavashsf.com/","live site — crowdsource stub"
keep,"Lazy Bear",american_restaurant,"http://www.lazybearsf.com/","live site — crowdsource stub"
keep,"Le Central",french_restaurant,"http://www.lecentralbistro.com/","alcohol-positive type/name"
keep,"Left Door",restaurant,"https://www.leftdoor.com/","alcohol-positive type/name"
keep,"Le Marais Bakery",french_restaurant,"http://www.lemaraisbakery.com/","live site — crowdsource stub"
keep,"Leopold's",austrian_restaurant,"https://www.gasthausleopolds.com/","live site — crowdsource stub"
keep,"Lion's Den Lounge and Bar",bar,"https://www.lionsdenbarandlounge.com/","alcohol-positive type/name"
keep,"Lion West Portal",sushi_restaurant,"https://lionwestportal.com/","live site — crowdsource stub"
keep,"Li Po Cocktail Lounge",cocktail_bar,"https://www.atlasobscura.com/places/li-po-cocktail-lounge","alcohol-positive type/name"
keep,"Little Joe's Pizza",pizza_restaurant,"http://www.littlejoespizzeria.com/","live site — crowdsource stub"
keep,"Little Original Joe's",italian_restaurant,"https://www.littleoriginaljoes.com/loj-marina","live site — crowdsource stub"
keep,"Little Shamrock",bar,"https://m.facebook.com/thelittleshamrock1893/","alcohol-positive type/name"
keep,"Little Skillet",soul_food_restaurant,"https://www.littleskilletsf.com/","live site — crowdsource stub"
keep,"Living Room Bar",bar,"https://www.marriott.com/hotels/hotel-information/restaurant/details/sfowh-w-san-francisco/6537095","alcohol-positive type/name"
keep,"Lobalita",mexican_restaurant,"https://www.lobalita.com/","alcohol-positive type/name"
keep,"Lobby Bar",bar,"http://lobbybarsf.com/","alcohol-positive type/name"
keep,"Local Edition",cocktail_bar,"http://localeditionsf.com/","alcohol-positive type/name"
keep,"Loló",mexican_restaurant,"http://lolosf.com/","live site — crowdsource stub"
keep,"Lone Palm",bar,"","alcohol-positive type/name"
keep,"Lone Star Saloon",cocktail_bar,"http://www.lonestarsf.com/","alcohol-positive type/name"
keep,"Long Bridge Pizza Company",pizza_restaurant,"http://www.longbridgepizza.com/","live site — crowdsource stub"
keep,"Long Weekend",bar,"http://longweekendbar.com/","alcohol-positive type/name"
keep,"Lookout",bar,"http://www.lookoutsf.com/","alcohol-positive type/name"
keep,"Lost and Found Cocktail Bar",cocktail_bar,"http://www.lostandfoundbarsf.com/","alcohol-positive type/name"
keep,"Lost Cat Bar & Bites",bar,"http://www.lostcatsf.com/","alcohol-positive type/name"
keep,"Lost Marbles Brewery",brewpub,"https://www.lostmarblesbrewpub.com/","alcohol-positive type/name"
keep,"Lost Resort",bar,"http://www.lostresortsf.com/","alcohol-positive type/name"
keep,"Luau Lounge",restaurant,"https://www.playerssf.com/luau-lounge","live site — crowdsource stub"
keep,"Lucho’s",restaurant,"http://luchos.net/","live site — crowdsource stub"
keep,"Lucita´s Bar",bar,"","alcohol-positive type/name"
keep,"Luisa's Restaurant Wine Bar Since 1959",italian_restaurant,"https://italianrestaurantsanfrancisco.com/","alcohol-positive type/name"
keep,"Madrone Art Bar",bar,"https://www.madroneartbar.com/","alcohol-positive type/name"
keep,"Maggie McGarry's",irish_pub,"http://maggiemcgarrys.com/","alcohol-positive type/name"
keep,"Magnolia SF - Haight",brewpub,"http://magnoliahaight.com/","alcohol-positive type/name"
keep,"Mamanoko",japanese_restaurant,"http://www.mamanokosf.com/","alcohol-positive type/name"
keep,"Marcella's Lasagneria",italian_restaurant,"https://marcellaslasagna.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Marcello's Pizza",pizza_restaurant,"http://marcellospizza420.com/","live site — crowdsource stub"
keep,"Marigold Event Space",event_venue,"https://marigoldeventspace.com/","alcohol-positive type/name"
keep,"Marina Indian Cuisine",restaurant,"http://marinaindiancuisine.com/","live site — crowdsource stub"
keep,"Marina Sushi Bar",sushi_restaurant,"https://www.marinasushibarca.com/","alcohol-positive type/name"
keep,"Marlowe",american_restaurant,"http://marlowesf.com/","alcohol-positive type/name"
keep,"Mars Bar & Restaurant",bar,"http://www.marsbarsf.com/","alcohol-positive type/name"
keep,"Martuni's",bar,"https://www.facebook.com/pages/category/Cocktail-Bar/Martunis-994554857261865/","alcohol-positive type/name"
keep,"Mary’s on Haight",bar,"http://www.marysbaronhaight.com/","alcohol-positive type/name"
keep,"Matsuyama Shabu House",japanese_restaurant,"https://www.matsuyamashabuhouseca.com/","live site — crowdsource stub"
keep,"MATTINA Restaurant",italian_restaurant,"http://www.mattinasf.com/","live site — crowdsource stub"
keep,"Mauna Loa Club",bar,"","alcohol-positive type/name"
keep,"Mayes Oyster House",bar,"http://www.mayessf.com/","alcohol-positive type/name"
keep,"McCarthy's Irish Bar",irish_pub,"https://www.mccarthysirishbarsf.com/","alcohol-positive type/name"
keep,"McTeague's Saloon",bar,"http://www.sfmcteagues.com/","alcohol-positive type/name"
keep,"Media Cancha Restaurante",restaurant,"https://mediacancharestaurante.com/","live site — crowdsource stub"
keep,"Mel's Drive-In",american_restaurant,"http://www.melsdrive-in.com/","live site — crowdsource stub"
keep,"Mel's Kitchen",diner,"http://www.melsdrivein.com/","live site — crowdsource stub"
keep,"Memento SF",restaurant,"http://www.mementosf.com/","live site — crowdsource stub"
keep,"Mersea Restaurant, Bar and Venue",restaurant,"http://mersea.restaurant/","alcohol-positive type/name"
keep,"Meski",restaurant,"http://www.meskisf.com/","live site — crowdsource stub"
keep,"Mezcalito",cocktail_bar,"http://www.mezcalitosf.com/","alcohol-positive type/name"
keep,"Midnight Sun",bar,"http://www.midnightsunsf.com/","alcohol-positive type/name"
keep,"Miki",ramen_restaurant,"https://www.mikijapanesesf.com/","live site — crowdsource stub"
keep,"Miller & Lux Restaurant",steak_house,"http://www.millerandluxrestaurant.com/","live site — crowdsource stub"
keep,"Millstone restaurant",bar,"","alcohol-positive type/name"
keep,"Milos Taverna",greek_restaurant,"https://milostavernasf.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Mini Bar SF",bar,"https://facebook.com/Mini-Bar-Sf-111089988914296/","alcohol-positive type/name"
keep,"Miraloma Club",bar,"","alcohol-positive type/name"
keep,"Mission Bar",bar,"","alcohol-positive type/name"
keep,"Mission Street Oyster Bar",seafood_restaurant,"http://missionstreetoysterbarsf.com/","alcohol-positive type/name"
keep,"MKT Restaurant and Bar",american_restaurant,"https://www.fourseasons.com/sanfrancisco/dining/restaurants/mkt_restaurant_bar/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-sfr-fab-mid-seo-na&utm_content=na-na&utm_term=na","alcohol-positive type/name"
keep,"Moby Dick",bar,"","alcohol-positive type/name"
keep,"Moez Tavern",bar,"","alcohol-positive type/name"
keep,"Moku Yakitori-Ya",japanese_restaurant,"https://www.instagram.com/moku_sf?igsh=NGVhN2U2NjQ0Yg%3D%3D&utm_source=qr","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Mona Lisa Restaurant & Bar",italian_restaurant,"https://monalisasf.com/?y_source=1_MjgxODg1NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU=","live site — crowdsource stub"
keep,"Monroe SF",night_club,"http://www.monroesf.com/","alcohol-positive type/name"
keep,"Monza Pizzeria",pizza_restaurant,"http://www.monzasf.com/","live site — crowdsource stub"
keep,"Moongate Lounge",cocktail_bar,"https://www.moongatelounge.com/","alcohol-positive type/name"
keep,"Moshi Moshi",japanese_restaurant,"http://www.moshimoshisf.com/","alcohol-positive type/name"
keep,"MOTHERSHIP",bar,"http://mothershipbar.com/","alcohol-positive type/name"
keep,"Movida",restaurant,"http://movidalounge.com/","live site — crowdsource stub"
keep,"Mr. Mahjong’s",cocktail_bar,"http://www.mrmahjongs.com/","alcohol-positive type/name"
keep,"Mr. Tipple's Jazz Club",live_music_venue,"https://mrtipplessf.com/","alcohol-positive type/name"
keep,"Mucky Duck",pub,"","alcohol-positive type/name"
keep,"Nakama Sushi",sushi_restaurant,"http://www.nakamasushisf.com/?utm_source=gmb&utm_medium=website","live site — crowdsource stub"
keep,"'Napizza",italian_restaurant,"https://www.napizzasf.com/","alcohol-positive type/name"
keep,"Nara",japanese_restaurant,"https://narasushisf.com/","live site — crowdsource stub"
keep,"Natoma Cabana",bar,"http://www.natomacabana.com/","alcohol-positive type/name"
keep,"New Burma",burmese_restaurant,"https://www.newburmaca.com/","live site — crowdsource stub"
keep,"Next Door SF bar",bar,"https://www.nextdoorsf.com/","alcohol-positive type/name"
keep,"Nickie's",pub,"http://nickiesbarsf.com/","alcohol-positive type/name"
keep,"Niku Steakhouse",steak_house,"https://www.nikusteakhouse.com/","live site — crowdsource stub"
keep,"Nippon Curry San Francisco",japanese_restaurant,"https://nipponcurry.com/nipponcurrysf?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Nisei",fine_dining_restaurant,"https://www.restaurantnisei.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","live site — crowdsource stub"
keep,"Nopa",american_restaurant,"http://www.nopasf.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing","live site — crowdsource stub"
keep,"Nopalito",mexican_restaurant,"http://www.nopalitosf.com/","live site — crowdsource stub"
keep,"Norcina",italian_restaurant,"https://www.norcina.com/","live site — crowdsource stub"
keep,"North Beach Gyros",mediterranean_restaurant,"https://www.northbeachgyro.com/","live site — crowdsource stub"
keep,"North Beach Pizza",pizza_restaurant,"https://northbeachpizza.com/northbeachpizzagrant?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Northpoint Craft Cocktails - Local Brews",bar,"","alcohol-positive type/name"
keep,"NorthStar Cafe",bar,"","alcohol-positive type/name"
keep,"Nute's",restaurant,"https://nutes-101067.square.site/","live site — crowdsource stub"
keep,"Obscenity Bar",lounge_bar,"https://www.hotelemblem.com/restaurants/obscenity-bar-lounge","alcohol-positive type/name"
keep,"Ocean Ale House",bar,"http://www.oceanalehouse.com/","alcohol-positive type/name"
keep,"Okaeri Japanese Bistro",japanese_restaurant,"https://www.okaerisf.com/","live site — crowdsource stub"
keep,"Okane",japanese_izakaya_restaurant,"http://www.okanesf.com/","live site — crowdsource stub"
keep,"Omakase",japanese_restaurant,"http://www.omakasesf.com/","live site — crowdsource stub"
keep,"OMG",night_club,"http://clubomgsf.com/","alcohol-positive type/name"
keep,"Oraan Thai Eatery",restaurant,"https://www.oraansf.com/","live site — crowdsource stub"
keep,"Ora Wine bar",wine_bar,"https://instagram.com/orawinebarsf?igshid=YmMyMTA2M2Y=","alcohol-positive type/name"
keep,"Original Joe's",italian_restaurant,"https://originaljoes.com/north-beach/","alcohol-positive type/name"
keep,"Orphan Andy's Restaurant",diner,"https://orphanandys.site/","live site — crowdsource stub"
keep,"Osmanthus Dim Sum Lounge",dim_sum_restaurant,"https://order.mealkeyway.com/customer/release/index?mid=426e6c6577496e6652502b49676c684779766a7465773d3d#/main","alcohol-positive type/name"
keep,"Osteria Bella",gastropub,"","alcohol-positive type/name"
keep,"Outta Sight Pizza",pizza_restaurant,"https://www.thatsouttasight.com/","live site — crowdsource stub"
keep,"Out The Road",bar,"http://www.outtheroadsf.com/","alcohol-positive type/name"
keep,"Owl Tree",cocktail_bar,"http://www.owltreesf.com/","alcohol-positive type/name"
keep,"Oz Pizza - Pizza in the Castro District",pizza_restaurant,"http://www.ozpizzasf.com/","live site — crowdsource stub"
keep,"Pacific Cafe",seafood_restaurant,"http://pacificcafesf.com/","live site — crowdsource stub"
keep,"Pagan Idol",cocktail_bar,"http://www.paganidol.com/","alcohol-positive type/name"
keep,"Pagan Restaurant",burmese_restaurant,"https://pagansf.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Pagoda",bar,"","alcohol-positive type/name"
keep,"Pa'ina Restaurant & Lounge",hawaiian_restaurant,"http://www.painasf.com/","alcohol-positive type/name"
keep,"Palette Tea House",cantonese_restaurant,"https://paletteteahouse.com/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps","alcohol-positive type/name"
keep,"Paname SF",night_club,"http://sfpaname.com/","alcohol-positive type/name"
keep,"Pancho's",mexican_restaurant,"http://www.sfpanchos.com/","live site — crowdsource stub"
keep,"Parasol",restaurant,"http://parasolsf.com/","alcohol-positive type/name"
keep,"Paris 75",cocktail_bar,"http://lppsf.com/","alcohol-positive type/name"
keep,"Parker Potrero",american_restaurant,"http://www.parkerpotrero.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3236183953493765796","live site — crowdsource stub"
keep,"Pasha SF",mediterranean_restaurant,"http://pashamed.com/","live site — crowdsource stub"
keep,"Pasta Supply Co",italian_restaurant,"https://www.pastasupplyco.com/","live site — crowdsource stub"
keep,"Pearl 6101",restaurant,"http://www.pearl-sf.com/","live site — crowdsource stub"
keep,"Peña Pachamama",live_music_venue,"http://www.penapachamama.com/","alcohol-positive type/name"
keep,"Perry's Embarcadero",american_restaurant,"https://www.perryssf.com/location/embarcadero/","alcohol-positive type/name"
keep,"Perry's on Union",american_restaurant,"http://www.perryssf.com/","alcohol-positive type/name"
keep,"Pescatore",italian_restaurant,"https://www.hotelzoesf.com/dining","live site — crowdsource stub"
keep,"Phillies",american_restaurant,"http://www.philliessf.com/","live site — crowdsource stub"
keep,"Phone Booth",bar,"","alcohol-positive type/name"
keep,"Phonobar",bar,"https://phonobarsf.com/","alcohol-positive type/name"
keep,"Piccolo Forno",italian_restaurant,"https://piccolo-forno-sf.com/","live site — crowdsource stub"
keep,"Pied Piper",bar_and_grill,"https://www.marriott.com/en-us/hotels/sfolc-palace-hotel-a-luxury-collection-hotel-san-francisco/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","alcohol-positive type/name"
keep,"Pie Punks",pizza_restaurant,"http://www.piepunkssf.com/","live site — crowdsource stub"
keep,"Pier Market Seafood Restaurant",seafood_restaurant,"https://www.piermarket.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing","live site — crowdsource stub"
keep,"Pilsner Inn",bar,"http://www.pilsnerinn.com/","alcohol-positive type/name"
keep,"Pinoy's Place by Kusina",filipino_restaurant,"","alcohol-positive type/name"
keep,"Pitt's Pub",bar,"http://www.pittssf.com/","alcohol-positive type/name"
keep,"Pizza Due",pizza_restaurant,"http://pizza-due.com/","live site — crowdsource stub"
keep,"Pizzelle di North Beach",pizza_restaurant,"https://pizzelle314.com/","live site — crowdsource stub"
keep,"Pizzeria Avellino",pizza_restaurant,"https://www.pizzeriaavellinomenu.com/?utm_source=gbp","live site — crowdsource stub"
keep,"Pizzeria Delfina",pizza_restaurant,"https://www.pizzeriadelfina.com/location/pacific-heights/","live site — crowdsource stub"
keep,"Pizzeria Delfina - Mission",pizza_restaurant,"https://www.pizzeriadelfina.com/location/mission-district/","live site — crowdsource stub"
keep,"Pizzetta Napoletana",pizza_restaurant,"http://www.pizzettanapoletana.com/","live site — crowdsource stub"
keep,"Plain Jane",brunch_restaurant,"http://www.plainjanesanfrancisco.com/","live site — crowdsource stub"
keep,"Playa Azul",restaurant,"https://www.instagram.com/playaazul_sf/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Players Sports Grill & Arcade",restaurant,"http://www.playerssf.com/index.html","alcohol-positive type/name"
keep,"Poesia Osteria Italiana",restaurant,"https://www.poesiasf.com/","live site — crowdsource stub"
keep,"Polkcha",bar,"https://www.polkcha.com/","alcohol-positive type/name"
keep,"Powerhouse",bar,"http://powerhousebar.com/","alcohol-positive type/name"
keep,"Providence Night Club",night_club,"http://providencesf.com/","alcohol-positive type/name"
keep,"Prubechu",restaurant,"http://www.prubechu.com/","live site — crowdsource stub"
keep,"Public Works",night_club,"http://publicsf.com/","alcohol-positive type/name"
keep,"QBar",bar,"https://qbar-sf.com/","alcohol-positive type/name"
keep,"Que Chulada",mexican_restaurant,"https://www.quechuladasf.com/","live site — crowdsource stub"
keep,"Radhaus",bar,"http://radhaussf.com/","alcohol-positive type/name"
keep,"Rad Radish",restaurant,"https://eatradradish.com/","live site — crowdsource stub"
keep,"Ramenwell",ramen_restaurant,"https://ramenwell.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Ramen Yamadaya",japanese_restaurant,"https://www.ramen-yamadaya.com/","live site — crowdsource stub"
keep,"R Bar",bar,"","alcohol-positive type/name"
keep,"Recovery Room",bar,"","alcohol-positive type/name"
keep,"Red Jack Saloon",bar,"","alcohol-positive type/name"
keep,"Red's Place",bar,"http://www.redsplacesf.com/","alcohol-positive type/name"
keep,"Regency Club",lounge_bar,"https://www.hyatt.com/hyatt-regency/en-US/sfors-hyatt-regency-san-francisco/regency-club","alcohol-positive type/name"
keep,"Restaurante San Vicente",restaurant,"https://restaurantesanvicenteca.com/","live site — crowdsource stub"
keep,"Richmond Republic Draught House (open for all world cup games)",bar_and_grill,"http://www.richmondrepublicsf.com/","alcohol-positive type/name"
keep,"Rikki’s",restaurant,"https://www.rikkisbarsf.com/","alcohol-positive type/name"
keep,"Rise Over Run",american_restaurant,"","alcohol-positive type/name"
keep,"Rite Spot Cafe",bar,"http://www.ritespotcafe.net/menu.html","alcohol-positive type/name"
keep,"RM 212",bar,"http://rm212sf.com/","alcohol-positive type/name"
keep,"robberbaron",bar,"http://www.robberbaronsf.com/","alcohol-positive type/name"
keep,"Rockwell",bar,"https://www.rockwellrock.com/","alcohol-positive type/name"
keep,"ROH Bar & Restaurant",restaurant,"https://goldengatewayhotel.com/dining","alcohol-positive type/name"
keep,"Roma Antica",italian_restaurant,"http://www.romasf.com/","alcohol-positive type/name"
keep,"Rosamunde Sausage Grill",restaurant,"http://www.rosamundesausagegrill.com/","live site — crowdsource stub"
keep,"Rose's Cafe",italian_restaurant,"http://rosescafesf.com/","live site — crowdsource stub"
keep,"Route 101",bar,"http://facebook.com/route101sf","alcohol-positive type/name"
keep,"Roxanne Cafe",american_restaurant,"http://www.roxannecafesf.com/","live site — crowdsource stub"
keep,"Ruby’s",restaurant,"https://www.rubyssf.com/","live site — crowdsource stub"
keep,"Rusty Ladle",soup_restaurant,"https://rustyladle.com/","live site — crowdsource stub"
keep,"Rye Cocktail Bar",cocktail_bar,"https://www.ryeontheroad.com/","alcohol-positive type/name"
keep,"sakesan sushi & bistro",restaurant,"https://www.sakesanbistro.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Sakesan Sushi & Robata",japanese_restaurant,"https://www.sakesansushirobataca.com/rf06he5r/restaurant/order-online","live site — crowdsource stub"
keep,"Salsa and Bachata Latin Night Club at Dance Fridays - Space 550",night_club,"https://www.dancefridays.fun/","alcohol-positive type/name"
keep,"SAM JORDAN'S BAR",bar,"","alcohol-positive type/name"
keep,"Sam's Grill & Seafood Restaurant",seafood_restaurant,"http://www.samsgrill-sf.com/","live site — crowdsource stub"
keep,"Sam's Tavern",sports_bar,"https://samsgrill-sf.com/sams-tavern/","alcohol-positive type/name"
keep,"San Francisco Wine Society",wine_bar,"http://www.sanfranciscowinesociety.com/","alcohol-positive type/name"
keep,"Sanguchon Eatery",peruvian_restaurant,"http://sanguchoneatery.com/","live site — crowdsource stub"
keep,"SanJalisco Mexican Restaurant",mexican_restaurant,"http://sanjaliscorestaurant.com/","live site — crowdsource stub"
keep,"Santeria",mexican_restaurant,"http://santeria-sf.com/","live site — crowdsource stub"
keep,"Sarita’s Grill & Beer",restaurant,"https://www.saritasgrillbeer.com/","alcohol-positive type/name"
keep,"Savor Cafe",vegetarian_restaurant,"https://savor.menu/","live site — crowdsource stub"
keep,"Scarlet Fox",wine_bar,"http://www.scarletfoxsf.com/","alcohol-positive type/name"
keep,"Scarlet Lounge",bar,"","alcohol-positive type/name"
keep,"Seafood Station",seafood_restaurant,"https://seafoodstationsf.hrpos.heartland.us/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Seal Rock Inn Restaurant",bistro,"https://sealrockinn.com/restaurant/","live site — crowdsource stub"
keep,"Señor Sisig (SF Ferry Building)",filipino_restaurant,"https://www.senorsisig.com/","live site — crowdsource stub"
keep,"Señor Sisig (SF Mission)",filipino_restaurant,"https://www.senorsisig.com/","live site — crowdsource stub"
keep,"Sens",restaurant,"http://www.sens-sf.com/","alcohol-positive type/name"
keep,"Serafina",italian_restaurant,"http://serafina-sf.com/","live site — crowdsource stub"
keep,"Serrano's Pizza and Pasta",pizza_restaurant,"https://order.online/store/-4036?hideModal=true","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Seven Hills",italian_restaurant,"https://sevenhillssf.com/","alcohol-positive type/name"
keep,"Seven Square Restaurant & Taproom Lounge",restaurant,"https://www.marriott.com/en-us/hotels/sfoaw-the-clancy-autograph-collection/dining/seven-square-taproom-and-lounge/","alcohol-positive type/name"
keep,"SF Hole in the Wall Pizza",pizza_restaurant,"https://www.sfholeinthewallpizzamenu.com/","live site — crowdsource stub"
keep,"SF Hole In The Wall Pizza",pizza_restaurant,"http://sfholeinthewallpizza.com/","live site — crowdsource stub"
keep,"Shabu Club",japanese_restaurant,"https://www.shabuclubsf.com/","alcohol-positive type/name"
keep,"Shanghai Kelly's",sports_bar,"http://shanghai-kellys.yeeq.io/","alcohol-positive type/name"
keep,"Shannon Arms Irish Pub",bar,"https://www.facebook.com/Shannon-Arms-Irish-Pub-113207642037985/?rf=368813619825966","alcohol-positive type/name"
keep,"Shelby’s Rooftop",bar,"https://www.shelbysrooftopsf.com/","alcohol-positive type/name"
keep,"Sherpa House",asian_restaurant,"http://www.sherpahousesf.com/","live site — crowdsource stub"
keep,"Shizen",vegan_restaurant,"https://www.shizensf.com/","live site — crowdsource stub"
keep,"Shoshin Sushi",japanese_restaurant,"https://shoshinsushica.com/","live site — crowdsource stub"
keep,"Shotski’s",bar,"http://shotskislodge.com/","alcohol-positive type/name"
keep,"Shotwell's Saloon",bar,"http://www.shotwellsbar.com/","alcohol-positive type/name"
keep,"Silver Spur",bar,"","alcohol-positive type/name"
keep,"Smuggler's Cove",bar,"http://www.smugglerscovesf.com/","alcohol-positive type/name"
keep,"Sodini's Trattoria",italian_restaurant,"http://sodinisgreenvalley.com/","live site — crowdsource stub"
keep,"Soma Eats",restaurant,"http://www.somaeatssf.com/","live site — crowdsource stub"
keep,"Soma Restaurant & Bar",italian_restaurant,"http://www.somarestaurantandbar.com/","alcohol-positive type/name"
keep,"Sorella",italian_restaurant,"http://www.sorellasf.com/","live site — crowdsource stub"
keep,"Sottomarino Winery",winery,"http://sottomarinowinery.com/","alcohol-positive type/name"
keep,"Southern Pacific Brewing",brewery,"http://www.southernpacificbrewing.com/","alcohol-positive type/name"
keep,"Southside Spirit House",bar,"http://southsidesf.com/","alcohol-positive type/name"
keep,"Souvla",greek_restaurant,"https://www.souvla.com/location/nopa/","live site — crowdsource stub"
keep,"Souvla",greek_restaurant,"http://www.souvla.com/","live site — crowdsource stub"
keep,"Souvla",greek_restaurant,"http://www.souvla.com/","live site — crowdsource stub"
keep,"Spiazzo Ristorante",italian_restaurant,"https://www.spiazzoristorante.com/","live site — crowdsource stub"
keep,"SPORTBAR TRÉBOL #3",sports_bar,"","alcohol-positive type/name"
keep,"SPQR",italian_restaurant,"https://www.spqrsf.com/","live site — crowdsource stub"
keep,"Square Pie Guys",pizza_restaurant,"http://www.squarepieguys.com/","alcohol-positive type/name"
keep,"S&R Lounge",lounge_bar,"https://www.zhotelssf.com/zetta/?gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV9ZV5tbtrdMObrROBDOmH7qs5_f84MLTFzwTmfcpmk9TLEYpD6xsC8aAlniEALw_wcB","alcohol-positive type/name"
keep,"SSAL",fine_dining_restaurant,"http://ssalsf.com/","live site — crowdsource stub"
keep,"Standard Deviant Brewing",brewery,"http://www.standarddeviantbrewing.com/","alcohol-positive type/name"
keep,"St. Francis Fountain",diner,"","no website — crowdsource stub"
